t,depo,r,del_r,del_EN,S,H,VEC,Th,resistivity
507.13923061622,0.1690464102054066,1.426055304596076,0.0261910838681053,0.0376183824044493,8.76684946470618,-4.590084824524536,5.241028585813545,0.2929056442736277,68.50004644539415
522.621480212132,0.1451726333922589,1.2586432958247438,0.0075859890007461,0.0989851570825815,8.919159128746836,-4.568203879392382,7.6713826915923935,0.4473957681573201,125.54820842410402
376.815438017723,0.1638327991381404,1.403885636431263,0.0891512912829767,0.1848931321106145,8.805769487437056,-2.0529948597976926,4.584445890753434,0.2351200947967659,236.0453295877629
578.977038259198,0.1929923460863993,1.3140657707991128,0.0658674632141833,0.1301494556592776,6.426089557312396,-19.69466487023651,6.998501541355122,0.5059679281729933,139.6112344162457
387.347341057964,0.2151929672544244,1.296474235474022,0.0579803870512053,0.1098915386753137,8.661124038571398,-8.507224085383179,8.602974023144276,0.2034101378106424,71.10546760221278
568.376077397878,0.1894586924659593,1.3228523686185036,0.0770051020354873,0.2210458247137912,9.10270558740044,-24.79643596835277,7.410104889920026,0.4239002988600326,178.0168993213813
399.487621725866,0.1815852826026663,1.43430709743214,0.1013450324068714,0.1613361197759517,8.948687687668356,16.714371306334694,4.077645566096384,0.1755623023978628,220.52963120647587
561.160788312781,0.1558779967535503,1.2556632571150828,0.008416006266837,0.1040168457966131,8.64777266566033,-5.557061237356933,8.134813230199306,0.153185329858427,119.79966902691667
541.8468403177592,0.198115846551283,1.330771591340252,0.0762819003251341,0.209982459576841,8.23857111017095,-22.58127010752888,6.791743624277848,0.4093937654208145,96.42593912032402
544.2703581320939,0.1511862105922483,1.2586863890965303,0.0051865397028193,0.0629306116027302,6.612038760114764,-1.8070417148827052,8.02149931642374,0.4720060127565903,102.13213676615848
696.510498836234,0.2546656302874713,1.288855795345217,0.0580929185353927,0.1624432373472156,8.173976055441814,-12.940293471984218,7.302664448799791,0.4016277455288375,95.59955151207988
309.662939071604,0.1720349661508911,1.518421995066615,0.051281693292063,0.1393776077192915,8.66900393728638,-2.44060696944984,2.729148176611577,0.256768652024575,129.26955568627122
472.102777418153,0.2622793207878627,1.5561360404887803,0.0467864718158721,0.1361049456518988,7.69614372220759,-5.342395518357908,2.533929881571498,0.2667707437666773,89.2318721401942
